temperature,pH,salinity,turbidity,water_type,species
29.94,7.45,26.74,33.26,High Salinity,Milkfish
30.49,7.3,0.0,26.13,Freshwater,Tilapia
26.87,8.57,25.13,28.11,High Salinity,Tiger Shrimp
25.02,7.54,3.88,18.74,Freshwater,Catfish
27.95,7.87,15.82,47.93,High Salinity,Tiger Shrimp
26.91,7.43,4.06,31.67,Freshwater,Catfish
26.28,6.42,4.0,37.33,Freshwater,Catfish
31.33,7.78,22.42,20.9,High Salinity,Whiteleg Shrimp
29.38,8.15,19.29,22.76,High Salinity,Whiteleg Shrimp
30.88,7.45,3.66,26.24,Freshwater,Catfish
31.45,8.4,23.32,36.6,High Salinity,Milkfish
29.67,7.0,26.97,30.09,High Salinity,Milkfish
30.94,7.5,17.69,42.63,High Salinity,Whiteleg Shrimp
29.42,6.84,10.63,30.82,Brackish,Milkfish
26.24,8.4,26.59,31.1,High Salinity,Milkfish
29.76,6.53,5.26,20.65,Brackish,Catfish
30.68,7.77,22.15,50.59,High Salinity,Whiteleg Shrimp
30.02,7.71,29.24,29.92,High Salinity,Milkfish
28.13,8.54,32.6,23.77,High Salinity,Milkfish
28.7,8.06,17.95,25.17,High Salinity,Whiteleg Shrimp
27.76,8.45,28.04,27.49,High Salinity,Milkfish
29.49,7.71,23.86,33.32,High Salinity,Whiteleg Shrimp
28.18,7.35,26.73,26.03,High Salinity,Milkfish
32.03,6.75,0.91,35.88,Freshwater,Catfish
30.2,7.68,16.5,31.1,High Salinity,Tiger Shrimp
29.22,8.16,17.88,38.2,High Salinity,Whiteleg Shrimp
25.69,7.35,2.83,19.56,Freshwater,Tilapia
25.8,7.89,23.98,22.27,High Salinity,Milkfish
30.97,8.55,21.66,37.91,High Salinity,Whiteleg Shrimp
30.26,7.72,23.91,29.45,High Salinity,Tiger Shrimp
31.41,7.17,11.72,29.99,Brackish,Milkfish
29.09,8.79,22.03,36.55,High Salinity,Whiteleg Shrimp
25.08,6.9,1.3,20.51,Freshwater,Tilapia
30.15,8.61,16.39,29.68,High Salinity,Whiteleg Shrimp
30.38,7.82,17.38,28.25,High Salinity,Whiteleg Shrimp
25.87,8.03,25.61,31.83,High Salinity,Milkfish
31.98,7.09,0.24,18.83,Freshwater,Catfish
31.91,7.44,12.49,30.44,Brackish,Milkfish
31.25,7.43,17.37,45.79,High Salinity,Milkfish
30.38,7.35,19.74,31.32,High Salinity,Milkfish
25.5,8.46,1.18,27.01,Freshwater,Tilapia
28.13,8.54,19.53,29.61,High Salinity,Tiger Shrimp
28.2,7.7,28.74,39.25,High Salinity,Tiger Shrimp
29.96,8.62,16.58,24.54,High Salinity,Whiteleg Shrimp
26.56,8.01,2.44,20.92,Freshwater,Tilapia
28.47,8.4,26.13,32.72,High Salinity,Tiger Shrimp
30.23,7.17,30.74,28.9,High Salinity,Milkfish
25.21,7.0,0.0,26.71,Freshwater,Catfish
27.95,8.47,20.45,42.48,High Salinity,Whiteleg Shrimp
28.71,7.92,20.56,47.3,High Salinity,Tiger Shrimp
28.97,8.06,22.76,29.6,High Salinity,Tiger Shrimp
26.8,8.14,31.76,16.53,High Salinity,Milkfish
30.27,8.02,19.6,35.73,High Salinity,Milkfish
24.77,8.23,5.01,17.05,Brackish,Tilapia
29.92,7.56,25.3,30.55,High Salinity,Milkfish
28.31,7.89,11.02,44.46,Brackish,Milkfish
28.96,7.57,0.43,17.82,Freshwater,Tilapia
28.73,7.83,21.06,42.86,High Salinity,Whiteleg Shrimp
29.19,8.05,19.61,38.79,High Salinity,Whiteleg Shrimp
28.79,8.18,24.44,49.71,High Salinity,Whiteleg Shrimp
27.39,7.2,2.31,23.35,Freshwater,Tilapia
31.66,7.93,0.61,29.46,Freshwater,Catfish
28.21,7.87,0.0,24.81,Freshwater,Catfish
30.76,8.35,13.13,23.41,Brackish,Milkfish
28.11,8.01,25.86,47.93,High Salinity,Tiger Shrimp
25.74,7.72,2.05,10.99,Freshwater,Tilapia
24.68,6.96,3.88,33.84,Freshwater,Catfish
28.93,7.95,23.06,49.06,High Salinity,Tiger Shrimp
28.44,7.35,29.19,34.26,High Salinity,Milkfish
26.24,7.15,0.0,29.35,Freshwater,Catfish
27.7,7.14,3.5,23.24,Freshwater,Tilapia
30.28,7.62,23.99,40.58,High Salinity,Milkfish
31.25,7.07,4.6,18.99,Freshwater,Catfish
30.22,8.65,27.15,39.32,High Salinity,Tiger Shrimp
30.46,7.89,20.2,34.28,High Salinity,Milkfish
26.66,7.63,32.97,20.52,High Salinity,Milkfish
26.3,7.83,1.48,25.4,Freshwater,Catfish
28.7,7.43,12.01,29.3,Brackish,Milkfish
27.45,7.62,30.99,40.45,High Salinity,Milkfish
30.25,8.43,17.54,47.26,High Salinity,Tiger Shrimp
27.77,7.88,23.99,27.28,High Salinity,Whiteleg Shrimp
29.56,7.8,14.79,26.51,Brackish,Whiteleg Shrimp
30.62,7.83,14.16,43.58,Brackish,Milkfish
27.87,7.65,5.0,37.97,Freshwater,Catfish
27.36,7.6,5.1,27.42,Brackish,Catfish
30.42,8.22,1.72,33.37,Freshwater,Catfish
28.31,7.68,30.25,36.29,High Salinity,Milkfish
30.08,7.85,25.83,42.66,High Salinity,Milkfish
28.47,6.58,0.0,6.14,Freshwater,Tilapia
28.25,6.36,7.4,26.54,Brackish,Catfish
27.91,6.63,7.79,29.69,Brackish,Catfish
32.02,8.36,18.84,32.02,High Salinity,Whiteleg Shrimp
28.13,7.0,4.39,13.01,Freshwater,Tilapia
25.41,7.4,3.3,39.41,Freshwater,Catfish
27.79,7.93,20.63,41.57,High Salinity,Tiger Shrimp
27.14,8.12,4.89,20.34,Freshwater,Tilapia
30.05,8.18,27.54,42.01,High Salinity,Tiger Shrimp
28.75,7.21,1.6,21.82,Freshwater,Tilapia
26.36,7.33,2.91,36.4,Freshwater,Catfish
29.16,7.37,10.69,44.38,Brackish,Milkfish
31.01,7.8,23.67,23.87,High Salinity,Whiteleg Shrimp
28.36,7.84,20.64,32.4,High Salinity,Tiger Shrimp
28.64,7.5,32.82,27.64,High Salinity,Milkfish
29.43,8.1,17.79,29.74,High Salinity,Tiger Shrimp
30.89,6.7,8.02,36.92,Brackish,Catfish
26.71,7.01,5.0,11.37,Freshwater,Tilapia
26.88,7.97,25.49,47.25,High Salinity,Milkfish
30.06,7.69,17.67,44.1,High Salinity,Tiger Shrimp
28.36,6.25,4.46,13.6,Freshwater,Tilapia
26.02,6.92,4.34,24.86,Freshwater,Catfish
30.4,7.74,14.31,27.14,Brackish,Whiteleg Shrimp
24.87,7.02,7.3,29.48,Brackish,Catfish
31.33,7.87,27.23,49.84,High Salinity,Tiger Shrimp
27.87,7.67,18.08,50.32,High Salinity,Whiteleg Shrimp
29.63,7.74,0.0,30.08,Freshwater,Catfish
26.02,7.21,6.28,19.98,Brackish,Catfish
29.39,8.35,19.7,49.38,High Salinity,Tiger Shrimp
30.27,7.98,28.55,21.8,High Salinity,Tiger Shrimp
25.38,8.67,33.11,31.07,High Salinity,Milkfish
25.96,6.62,5.56,28.69,Brackish,Catfish
29.25,8.12,2.95,24.69,Freshwater,Catfish
29.7,8.28,17.25,47.68,High Salinity,Whiteleg Shrimp
30.84,8.02,15.98,33.95,High Salinity,Whiteleg Shrimp
31.02,7.78,23.77,37.8,High Salinity,Tiger Shrimp
25.55,7.46,0.0,25.14,Freshwater,Tilapia
31.96,6.86,2.12,33.42,Freshwater,Catfish
28.06,8.22,22.74,24.28,High Salinity,Milkfish
28.79,7.98,16.79,31.13,High Salinity,Tiger Shrimp
30.64,7.63,18.28,37.73,High Salinity,Whiteleg Shrimp
28.17,7.8,0.76,35.63,Freshwater,Catfish
28.15,7.73,14.12,25.24,Brackish,Milkfish
29.92,7.62,3.26,10.32,Freshwater,Catfish
30.84,7.69,6.91,32.66,Brackish,Catfish
31.01,7.68,26.39,43.35,High Salinity,Tiger Shrimp
28.82,8.69,0.96,10.02,Freshwater,Tilapia
27.05,8.03,4.89,25.85,Freshwater,Catfish
28.36,7.73,20.87,39.15,High Salinity,Tiger Shrimp
29.71,6.6,0.69,19.0,Freshwater,Tilapia
31.36,6.63,4.49,41.59,Freshwater,Catfish
29.38,8.07,23.04,43.94,High Salinity,Tiger Shrimp
29.21,7.03,5.37,27.22,Brackish,Catfish
30.71,7.72,6.72,21.54,Brackish,Catfish
26.04,7.39,5.17,12.66,Brackish,Tilapia
28.23,8.02,22.94,31.92,High Salinity,Tiger Shrimp
27.65,6.64,4.05,20.97,Freshwater,Tilapia
27.38,6.93,2.79,11.08,Freshwater,Tilapia
25.78,7.66,0.16,37.18,Freshwater,Catfish
30.26,7.4,21.85,29.95,High Salinity,Milkfish
26.0,6.81,4.84,38.13,Freshwater,Catfish
27.59,6.95,1.69,25.17,Freshwater,Catfish
27.05,8.24,4.86,12.34,Freshwater,Tilapia
27.76,7.99,17.97,23.08,High Salinity,Tiger Shrimp
27.41,7.71,29.98,29.55,High Salinity,Tiger Shrimp
31.38,8.13,16.85,48.83,High Salinity,Whiteleg Shrimp
28.99,8.78,20.83,38.47,High Salinity,Whiteleg Shrimp
31.14,7.71,13.42,32.0,Brackish,Milkfish
27.87,7.64,32.57,23.66,High Salinity,Milkfish
28.92,7.51,24.31,47.35,High Salinity,Tiger Shrimp
26.83,7.42,5.68,20.4,Brackish,Catfish
27.57,7.64,24.77,50.53,High Salinity,Tiger Shrimp
30.61,6.98,0.0,28.79,Freshwater,Catfish
28.33,8.3,20.85,41.42,High Salinity,Whiteleg Shrimp
26.9,7.68,16.96,39.39,High Salinity,Milkfish
25.51,7.06,6.1,25.52,Brackish,Catfish
28.2,6.8,3.72,13.46,Freshwater,Tilapia
30.87,8.29,30.69,38.35,High Salinity,Milkfish
30.09,8.06,22.7,44.4,High Salinity,Tiger Shrimp
25.9,8.32,3.65,27.43,Freshwater,Tilapia
31.65,8.03,22.65,38.9,High Salinity,Tiger Shrimp
27.48,7.57,23.84,26.62,High Salinity,Milkfish
31.67,7.6,22.38,40.07,High Salinity,Milkfish
26.49,7.31,34.29,42.81,High Salinity,Milkfish
28.08,7.99,3.92,34.02,Freshwater,Tilapia
30.34,8.18,13.39,28.39,Brackish,Milkfish
28.88,7.36,27.77,33.47,High Salinity,Milkfish
29.19,7.52,17.23,40.89,High Salinity,Whiteleg Shrimp
24.42,7.24,7.03,34.21,Brackish,Catfish
26.66,6.78,4.31,17.84,Freshwater,Tilapia
30.77,7.4,25.49,36.6,High Salinity,Milkfish
25.7,6.98,22.8,33.06,High Salinity,Milkfish
24.79,6.42,2.53,15.58,Freshwater,Tilapia
29.29,7.0,4.37,27.18,Freshwater,Catfish
25.4,8.37,2.04,23.87,Freshwater,Tilapia
30.14,7.85,18.08,23.81,High Salinity,Milkfish
28.06,7.16,1.78,27.71,Freshwater,Catfish
30.14,8.43,27.35,54.44,High Salinity,Tiger Shrimp
28.19,7.58,5.69,35.11,Brackish,Catfish
28.38,8.35,5.08,24.03,Brackish,Tilapia
24.97,7.43,4.92,18.91,Freshwater,Catfish
30.59,7.93,15.45,27.07,High Salinity,Tiger Shrimp
29.66,8.57,24.36,37.45,High Salinity,Tiger Shrimp
30.6,7.69,21.72,22.03,High Salinity,Milkfish
27.6,7.3,25.04,25.15,High Salinity,Milkfish
28.35,8.52,22.27,23.13,High Salinity,Whiteleg Shrimp
31.2,8.71,29.58,26.76,High Salinity,Milkfish
26.82,8.14,3.79,27.15,Freshwater,Tilapia
32.03,8.58,20.98,33.2,High Salinity,Whiteleg Shrimp
31.25,7.73,22.41,32.03,High Salinity,Whiteleg Shrimp
30.25,8.16,31.52,32.66,High Salinity,Tiger Shrimp
29.1,8.28,0.26,21.99,Freshwater,Tilapia
29.32,7.93,27.21,48.66,High Salinity,Tiger Shrimp
31.29,8.23,15.55,35.75,High Salinity,Tiger Shrimp
25.08,7.45,5.57,25.23,Brackish,Tilapia
28.84,6.6,1.41,36.42,Freshwater,Catfish
29.84,6.88,0.51,29.75,Freshwater,Tilapia
29.03,6.69,0.0,30.24,Freshwater,Tilapia
28.92,8.06,28.47,35.35,High Salinity,Tiger Shrimp
31.58,8.27,24.3,35.85,High Salinity,Milkfish
30.11,7.65,19.77,35.76,High Salinity,Milkfish
26.4,7.18,2.99,27.51,Freshwater,Catfish
30.73,7.8,17.51,41.87,High Salinity,Whiteleg Shrimp
30.2,7.66,30.57,22.71,High Salinity,Tiger Shrimp
28.57,7.81,26.27,22.43,High Salinity,Tiger Shrimp
29.95,7.89,0.0,22.99,Freshwater,Tilapia
27.4,8.2,28.09,54.39,High Salinity,Tiger Shrimp
27.63,8.28,20.93,28.58,High Salinity,Milkfish
27.76,8.67,3.37,13.7,Freshwater,Tilapia
28.19,8.46,16.8,23.37,High Salinity,Milkfish
30.29,7.42,13.14,23.49,Brackish,Milkfish
27.69,6.68,1.92,6.4,Freshwater,Tilapia
26.31,6.93,5.01,12.05,Brackish,Tilapia
27.98,6.99,34.76,30.95,High Salinity,Milkfish
28.59,8.12,1.83,20.03,Freshwater,Tilapia
27.77,8.53,26.47,46.43,High Salinity,Tiger Shrimp
30.82,7.71,22.66,29.93,High Salinity,Whiteleg Shrimp
32.92,7.89,33.0,27.9,High Salinity,Milkfish
27.91,8.14,24.87,49.37,High Salinity,Whiteleg Shrimp
30.64,7.68,19.57,27.7,High Salinity,Whiteleg Shrimp
28.29,7.7,23.8,23.06,High Salinity,Whiteleg Shrimp
29.8,7.94,1.0,27.63,Freshwater,Catfish
27.91,8.26,29.83,26.68,High Salinity,Tiger Shrimp
29.27,8.28,25.17,26.36,High Salinity,Tiger Shrimp
29.16,7.97,14.79,47.24,Brackish,Milkfish
26.96,7.09,3.64,28.86,Freshwater,Catfish
30.38,8.55,19.66,17.36,High Salinity,Whiteleg Shrimp
25.14,6.59,2.15,21.94,Freshwater,Tilapia
28.66,7.45,17.66,47.72,High Salinity,Milkfish
27.62,7.96,22.11,41.57,High Salinity,Tiger Shrimp
31.25,8.27,22.41,33.57,High Salinity,Whiteleg Shrimp
29.1,7.45,15.1,20.46,High Salinity,Whiteleg Shrimp
31.3,8.38,16.91,53.12,High Salinity,Whiteleg Shrimp
30.07,7.48,16.92,39.51,High Salinity,Milkfish
25.89,7.18,13.07,28.31,Brackish,Milkfish
32.16,7.14,35.34,29.27,High Salinity,Milkfish
31.43,8.32,25.9,44.01,High Salinity,Whiteleg Shrimp
29.85,7.68,17.2,30.99,High Salinity,Whiteleg Shrimp
24.83,7.08,2.96,16.57,Freshwater,Catfish
29.98,7.48,4.66,20.78,Freshwater,Catfish
31.6,8.12,7.71,20.53,Brackish,Catfish
30.5,7.16,6.89,26.95,Brackish,Catfish
29.37,7.35,18.83,25.47,High Salinity,Whiteleg Shrimp
27.74,8.17,32.66,35.68,High Salinity,Milkfish
25.6,6.87,1.5,19.05,Freshwater,Tilapia
25.87,7.61,4.65,12.96,Freshwater,Tilapia
28.83,7.04,0.0,11.7,Freshwater,Tilapia
28.46,7.87,24.73,35.91,High Salinity,Whiteleg Shrimp
25.95,8.05,15.55,19.6,High Salinity,Milkfish
27.97,8.54,4.37,29.08,Freshwater,Tilapia
25.39,7.22,2.96,12.75,Freshwater,Catfish
31.18,7.45,22.75,38.99,High Salinity,Whiteleg Shrimp
29.04,8.29,1.69,27.64,Freshwater,Tilapia
32.32,7.58,20.63,39.57,High Salinity,Whiteleg Shrimp
25.04,7.42,2.13,12.32,Freshwater,Tilapia
29.35,6.61,0.0,21.81,Freshwater,Catfish
25.68,6.39,2.86,25.93,Freshwater,Tilapia
27.03,6.71,2.48,14.96,Freshwater,Tilapia
29.77,7.94,0.0,19.92,Freshwater,Tilapia
30.05,7.67,26.12,44.75,High Salinity,Whiteleg Shrimp
25.21,7.13,5.78,32.73,Brackish,Catfish
27.27,7.83,21.79,15.53,High Salinity,Milkfish
28.89,7.93,8.5,26.35,Brackish,Catfish
30.96,8.25,30.45,42.18,High Salinity,Tiger Shrimp
28.8,7.99,15.91,32.42,High Salinity,Whiteleg Shrimp
26.45,8.38,22.09,39.7,High Salinity,Milkfish
26.11,7.74,29.01,52.67,High Salinity,Tiger Shrimp
28.26,6.79,3.71,12.35,Freshwater,Tilapia
30.15,6.88,4.55,30.01,Freshwater,Catfish
25.76,7.51,4.43,26.28,Freshwater,Catfish
30.65,7.47,0.0,28.62,Freshwater,Catfish
30.8,8.02,18.29,29.85,High Salinity,Whiteleg Shrimp
31.38,6.97,1.85,34.07,Freshwater,Catfish
30.34,7.61,19.59,44.3,High Salinity,Whiteleg Shrimp
27.57,8.14,20.55,53.96,High Salinity,Tiger Shrimp
30.6,8.04,19.88,36.94,High Salinity,Whiteleg Shrimp
31.91,7.55,3.51,26.62,Freshwater,Catfish
30.4,7.31,22.05,22.69,High Salinity,Whiteleg Shrimp
29.7,7.6,15.21,52.12,High Salinity,Whiteleg Shrimp
29.32,8.32,6.65,25.46,Brackish,Tilapia
26.91,7.79,1.26,24.54,Freshwater,Tilapia
28.78,7.84,22.86,23.83,High Salinity,Whiteleg Shrimp
30.24,8.09,0.0,20.1,Freshwater,Tilapia
24.1,7.77,4.43,13.97,Freshwater,Tilapia
32.03,7.48,27.54,32.73,High Salinity,Milkfish
30.35,8.31,12.01,48.52,Brackish,Milkfish
31.37,6.77,2.51,31.59,Freshwater,Catfish
28.77,6.54,4.26,15.52,Freshwater,Tilapia
30.92,6.9,3.38,33.66,Freshwater,Catfish
28.94,7.67,18.43,41.93,High Salinity,Tiger Shrimp
29.56,7.82,28.02,32.31,High Salinity,Tiger Shrimp
30.29,8.37,21.17,27.36,High Salinity,Whiteleg Shrimp
29.05,7.13,3.14,36.32,Freshwater,Catfish
28.56,7.58,35.33,40.06,High Salinity,Milkfish
27.74,7.34,28.38,45.3,High Salinity,Milkfish
29.21,8.15,20.67,21.57,High Salinity,Whiteleg Shrimp
28.43,8.61,18.6,29.4,High Salinity,Whiteleg Shrimp
32.25,8.0,22.07,37.7,High Salinity,Whiteleg Shrimp
25.58,6.91,4.41,18.47,Freshwater,Tilapia
26.84,6.85,2.47,31.08,Freshwater,Catfish
30.32,8.68,1.1,17.11,Freshwater,Tilapia
28.78,8.23,26.26,46.42,High Salinity,Tiger Shrimp
31.11,7.52,23.75,36.63,High Salinity,Whiteleg Shrimp
28.92,7.63,21.28,45.31,High Salinity,Whiteleg Shrimp
28.16,7.98,12.03,35.93,Brackish,Milkfish
26.81,8.34,1.51,20.3,Freshwater,Tilapia
25.24,7.37,31.31,34.3,High Salinity,Milkfish
28.62,8.15,17.16,23.85,High Salinity,Whiteleg Shrimp
28.85,6.69,5.29,30.91,Brackish,Tilapia
27.81,8.35,25.86,29.9,High Salinity,Milkfish
30.56,8.05,0.96,26.21,Freshwater,Catfish
28.55,7.69,28.83,41.22,High Salinity,Tiger Shrimp
29.1,8.24,32.78,31.75,High Salinity,Milkfish
26.51,7.34,28.86,18.72,High Salinity,Milkfish
28.21,7.96,15.55,22.86,High Salinity,Milkfish
30.73,7.2,3.03,41.73,Freshwater,Catfish
27.23,7.62,3.91,24.46,Freshwater,Tilapia
26.04,7.98,4.86,12.2,Freshwater,Tilapia
24.83,7.83,0.0,12.5,Freshwater,Tilapia
28.35,8.32,28.39,52.07,High Salinity,Tiger Shrimp
27.4,7.85,19.18,40.29,High Salinity,Milkfish
28.01,7.98,26.24,54.06,High Salinity,Tiger Shrimp
30.56,8.42,22.68,50.84,High Salinity,Whiteleg Shrimp
30.66,7.58,15.26,36.98,High Salinity,Tiger Shrimp
31.52,7.97,22.43,51.85,High Salinity,Whiteleg Shrimp
28.93,7.88,29.87,41.39,High Salinity,Milkfish
29.97,6.81,4.87,17.47,Freshwater,Tilapia
28.59,7.42,23.64,21.2,High Salinity,Milkfish
30.6,8.46,17.8,30.81,High Salinity,Whiteleg Shrimp
30.16,8.07,2.58,6.33,Freshwater,Tilapia
27.3,7.77,26.0,44.28,High Salinity,Tiger Shrimp
28.36,7.94,21.85,34.23,High Salinity,Whiteleg Shrimp
29.2,7.97,18.3,46.94,High Salinity,Whiteleg Shrimp
26.96,7.52,1.93,30.87,Freshwater,Tilapia
28.98,7.62,21.66,47.38,High Salinity,Tiger Shrimp
28.51,8.25,24.81,41.71,High Salinity,Milkfish
30.51,8.05,22.32,18.97,High Salinity,Milkfish
25.64,7.31,0.0,37.45,Freshwater,Catfish
28.0,7.65,27.19,56.37,High Salinity,Tiger Shrimp
26.98,7.2,2.87,36.74,Freshwater,Catfish
30.39,7.46,22.04,37.82,High Salinity,Tiger Shrimp
29.07,7.52,19.23,28.95,High Salinity,Whiteleg Shrimp
29.26,8.38,15.21,46.33,High Salinity,Milkfish
28.35,8.18,32.27,18.12,High Salinity,Milkfish
26.38,7.74,20.03,35.08,High Salinity,Tiger Shrimp
25.6,7.64,0.0,23.78,Freshwater,Tilapia
29.19,8.5,19.15,21.43,High Salinity,Whiteleg Shrimp
29.92,7.35,18.29,38.26,High Salinity,Milkfish
30.14,7.9,5.63,33.39,Brackish,Catfish
25.19,7.43,7.98,34.6,Brackish,Catfish
27.18,7.67,3.04,24.82,Freshwater,Tilapia
28.99,8.1,26.72,28.29,High Salinity,Tiger Shrimp
26.7,8.08,30.12,22.51,High Salinity,Milkfish
25.24,7.59,5.97,27.7,Brackish,Tilapia
25.4,6.74,2.98,42.41,Freshwater,Catfish
28.48,7.46,25.69,38.72,High Salinity,Tiger Shrimp
27.95,8.63,16.75,43.89,High Salinity,Whiteleg Shrimp
28.65,6.37,0.0,39.2,Freshwater,Catfish
29.35,7.71,17.35,23.37,High Salinity,Milkfish
27.3,7.86,0.04,22.56,Freshwater,Catfish
25.96,7.27,6.78,39.9,Brackish,Catfish
28.73,7.84,28.14,42.65,High Salinity,Tiger Shrimp
31.16,8.37,16.23,28.78,High Salinity,Milkfish
27.91,8.08,19.37,24.75,High Salinity,Tiger Shrimp
27.81,7.85,27.98,47.51,High Salinity,Tiger Shrimp
28.05,7.98,2.22,28.32,Freshwater,Tilapia
30.23,6.78,5.61,16.47,Brackish,Tilapia
29.6,7.72,15.98,31.16,High Salinity,Tiger Shrimp
28.84,7.98,16.18,43.67,High Salinity,Whiteleg Shrimp
27.96,7.82,21.05,50.67,High Salinity,Tiger Shrimp
28.56,8.39,16.26,37.12,High Salinity,Whiteleg Shrimp
26.89,8.21,32.04,46.24,High Salinity,Milkfish
26.98,8.08,29.16,36.93,High Salinity,Milkfish
29.45,7.89,14.2,33.13,Brackish,Milkfish
31.04,8.16,16.44,31.64,High Salinity,Whiteleg Shrimp
27.97,8.17,17.05,35.81,High Salinity,Whiteleg Shrimp
25.67,8.1,26.65,34.31,High Salinity,Milkfish
24.48,7.69,4.64,33.13,Freshwater,Catfish
30.77,8.31,23.08,29.98,High Salinity,Whiteleg Shrimp
30.63,8.71,24.74,31.33,High Salinity,Tiger Shrimp
29.48,7.84,18.63,18.07,High Salinity,Milkfish
28.93,7.46,14.12,29.24,Brackish,Milkfish
27.51,7.36,19.67,51.66,High Salinity,Whiteleg Shrimp
30.15,7.71,19.31,20.91,High Salinity,Whiteleg Shrimp
25.71,6.67,1.45,34.14,Freshwater,Catfish
30.47,8.46,26.28,28.61,High Salinity,Tiger Shrimp
29.23,7.96,8.97,35.02,Brackish,Catfish
28.59,6.36,3.16,24.23,Freshwater,Catfish
29.43,8.14,0.34,26.11,Freshwater,Tilapia
28.32,7.69,23.18,30.77,High Salinity,Whiteleg Shrimp
30.72,7.26,15.34,44.59,High Salinity,Whiteleg Shrimp
29.91,6.83,0.0,21.13,Freshwater,Catfish
30.81,7.94,24.17,40.47,High Salinity,Whiteleg Shrimp
25.65,7.56,30.2,22.36,High Salinity,Milkfish
28.31,8.56,21.97,36.36,High Salinity,Tiger Shrimp
28.95,7.93,27.56,39.05,High Salinity,Milkfish
31.04,8.27,23.91,46.75,High Salinity,Whiteleg Shrimp
30.51,7.32,3.2,30.9,Freshwater,Catfish
29.38,8.14,1.9,24.83,Freshwater,Tilapia
31.89,8.3,26.55,22.44,High Salinity,Milkfish
26.09,6.74,1.1,31.14,Freshwater,Tilapia
32.38,7.85,30.02,24.74,High Salinity,Milkfish
29.55,8.51,22.99,38.78,High Salinity,Whiteleg Shrimp
32.32,8.35,22.53,39.98,High Salinity,Milkfish
25.07,7.82,3.24,22.23,Freshwater,Tilapia
31.99,7.11,7.18,17.04,Brackish,Catfish
24.34,6.94,2.85,21.16,Freshwater,Tilapia
27.65,7.12,24.74,40.61,High Salinity,Milkfish
30.71,7.18,10.63,21.11,Brackish,Milkfish
32.42,8.09,19.39,46.08,High Salinity,Whiteleg Shrimp
29.67,7.61,2.21,28.52,Freshwater,Catfish
28.86,7.68,16.08,50.13,High Salinity,Tiger Shrimp
28.2,7.77,23.05,39.5,High Salinity,Tiger Shrimp
30.54,7.69,19.58,45.92,High Salinity,Whiteleg Shrimp
30.63,8.42,21.47,21.17,High Salinity,Whiteleg Shrimp
28.15,7.73,23.67,27.82,High Salinity,Tiger Shrimp
29.45,8.26,26.88,54.03,High Salinity,Tiger Shrimp
28.49,8.12,21.84,30.02,High Salinity,Tiger Shrimp
26.2,7.01,4.06,16.62,Freshwater,Tilapia
29.7,7.96,21.65,41.05,High Salinity,Tiger Shrimp
27.72,7.44,14.63,22.11,Brackish,Milkfish
30.42,7.94,14.46,46.16,Brackish,Tiger Shrimp
31.42,8.06,20.98,51.35,High Salinity,Tiger Shrimp
32.13,7.69,24.87,16.55,High Salinity,Whiteleg Shrimp
26.63,8.71,27.18,56.64,High Salinity,Tiger Shrimp
28.7,7.39,28.69,38.39,High Salinity,Milkfish
31.58,8.36,14.96,18.09,Brackish,Milkfish
31.86,8.68,18.3,37.26,High Salinity,Whiteleg Shrimp
29.65,7.75,15.85,47.93,High Salinity,Whiteleg Shrimp
28.63,7.12,18.76,30.62,High Salinity,Milkfish
24.52,7.98,0.53,20.03,Freshwater,Tilapia
26.17,8.32,22.34,38.39,High Salinity,Tiger Shrimp
31.08,8.33,23.86,32.61,High Salinity,Tiger Shrimp
29.69,7.87,18.24,32.88,High Salinity,Tiger Shrimp
29.84,8.18,15.73,26.55,High Salinity,Milkfish
25.61,7.22,1.56,29.26,Freshwater,Catfish
28.79,7.88,25.22,42.64,High Salinity,Tiger Shrimp
30.06,7.28,1.97,28.13,Freshwater,Tilapia
27.85,7.84,34.17,40.71,High Salinity,Milkfish
31.17,8.24,22.97,29.11,High Salinity,Tiger Shrimp
27.56,6.51,0.54,20.47,Freshwater,Tilapia
26.55,8.1,4.37,9.57,Freshwater,Tilapia
28.5,8.64,24.17,47.65,High Salinity,Tiger Shrimp
27.9,8.45,0.0,23.37,Freshwater,Tilapia
25.21,7.6,1.59,23.72,Freshwater,Catfish
26.95,7.59,1.34,20.49,Freshwater,Catfish
28.03,7.43,31.24,50.99,High Salinity,Tiger Shrimp
29.25,7.9,22.74,32.06,High Salinity,Tiger Shrimp
28.05,7.53,0.0,37.16,Freshwater,Catfish
29.56,7.6,18.48,40.7,High Salinity,Whiteleg Shrimp
27.97,7.67,2.32,9.81,Freshwater,Tilapia
31.02,7.35,18.96,53.14,High Salinity,Tiger Shrimp
31.39,7.73,18.41,48.83,High Salinity,Tiger Shrimp
30.0,8.49,16.84,24.88,High Salinity,Milkfish
27.07,7.92,25.42,48.58,High Salinity,Tiger Shrimp
29.19,7.79,33.19,35.29,High Salinity,Milkfish
31.22,8.06,15.37,21.92,High Salinity,Milkfish
30.36,8.39,25.03,29.7,High Salinity,Tiger Shrimp
28.01,7.16,5.79,32.27,Brackish,Tilapia
27.78,7.54,31.29,27.73,High Salinity,Milkfish
28.52,7.49,18.2,27.53,High Salinity,Whiteleg Shrimp
27.97,7.54,22.61,24.07,High Salinity,Whiteleg Shrimp
32.11,7.17,25.7,25.26,High Salinity,Milkfish
